label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Right_click,0.0,0.0,0.0,0.14212237005018355,-0.13842725431389175,-0.09096895374496254,0.24674841655183374,-0.43196294391740087,-0.13569537427319886,0.2269960896683758,-0.7158060438113515,-0.1725081569606272,0.17939442618207524,-0.9370105824685152,-0.2022907503933178,0.25217424114800396,-0.764194064305197,-0.030149680780536866,0.35723474117624743,-1.0352588305299673,-0.06812188830575154,0.4242501342539449,-1.2133325851680745,-0.09358446764706015,0.4794965262236495,-1.3608745788720327,-0.12176054869894719,0.11860309984768454,-0.8046261465191582,-0.0408050293716299,0.18297986274974448,-1.0673984441527815,-0.1411590989001048,0.1768170303125945,-1.0187476587249216,-0.1875637382797378,0.171274033742407,-0.9666786038014742,-0.19025688507393684,-0.017362121962545024,-0.8016565410431543,-0.06693465409837392,0.0032411550784122454,-1.1427954443685628,-0.1589070034507525,0.019441892204777027,-1.3783694397577342,-0.21451314696912818,0.03316845331528819,-1.5926112890018624,-0.24234126472221082,-0.14991320823878443,-0.7313169260962032,-0.09884232583091766,-0.28540263690644985,-0.9705808051765199,-0.18151959575562904,-0.3779958838756933,-1.1060998175068644,-0.21951582183994706,-0.45770602708653024,-1.2433857108610618,-0.24073336358868325
Right_click,0.0,0.0,0.0,0.1400346364407635,-0.13725640525337043,-0.07989874202806098,0.24251130974418225,-0.4107194763045434,-0.12271284684344345,0.2214894615815731,-0.6778989045895824,-0.15693733875779572,0.15737999406975528,-0.8811112414922866,-0.18595856636324729,0.25906019557955534,-0.7561190351083324,-0.042076696301302625,0.3652974447861353,-1.0285704263975206,-0.08944929896997915,0.4288246369193829,-1.210518521673833,-0.12405468022229219,0.48047884842888106,-1.3601567820918987,-0.15598598866790644,0.11773721954438314,-0.798894463814829,-0.054169978222428715,0.18776263019130746,-1.0670074293680512,-0.1523555238102499,0.1761477221077669,-1.0232408048542556,-0.19900768319073034,0.1630516470786082,-0.9653885532781439,-0.20356596371811625,-0.024878774519292688,-0.7960404925727641,-0.07952837916681378,0.0017478376890285115,-1.1294000380111986,-0.16898418010804547,0.02973043711988764,-1.3533127387876924,-0.2246738097182607,0.05416918594592856,-1.5518271059720279,-0.25314253954593535,-0.15798363851216446,-0.7251037988306486,-0.10881204953891761,-0.28646456584511554,-0.9580081338271632,-0.1860283477366563,-0.37653181915592837,-1.0865282588511798,-0.21901649231658377,-0.4555405187080017,-1.2131126501573828,-0.23701287933871634
Right_click,0.0,0.0,0.0,0.1613859554571771,-0.1349615699490793,-0.07934977994402792,0.2927309570538369,-0.4202807740373661,-0.11933075782044546,0.28278816784179933,-0.7047330591731678,-0.15185609059324415,0.21978237768124087,-0.9220659011256537,-0.17924978435971778,0.3073558482778581,-0.7806382581680407,-0.026734886306396644,0.41596302728112744,-1.0671828465111752,-0.06892784987311963,0.4853644849609516,-1.2535946659872934,-0.09885952283984971,0.5431773908731831,-1.4074087439323166,-0.12875714023309873,0.15289866960887888,-0.8364796734051074,-0.04217644353762041,0.22201631372107006,-1.1187051452354027,-0.14846842569073324,0.20650601183045642,-1.04614174141888,-0.1994049480047377,0.18984662112764542,-0.9605889357593871,-0.20304471660957896,-0.003911339972856847,-0.8447508116618396,-0.07194009017435736,0.04019632929695951,-1.1939093712899467,-0.16769349036006798,0.08157462156452948,-1.4253446108111758,-0.2287132704254959,0.11433111788562768,-1.6341154466928036,-0.25955042955399515,-0.1528685349636669,-0.7833584578010634,-0.10512051760234555,-0.27110784238197017,-1.0415637409085379,-0.18483337455639273,-0.3601687316711194,-1.1858523259898797,-0.22027514171719975,-0.44408070589881926,-1.3315888807736578,-0.24080150940096745
Right_click,0.0,0.0,0.0,0.13862410035851117,-0.10442509564455475,-0.10621228612155109,0.23147933056522668,-0.3446870690829675,-0.14855983473322576,0.2027750859757939,-0.59993987167628,-0.17628190613962372,0.151874244467584,-0.8003241738282243,-0.1954329906642785,0.250581882598882,-0.6638060009274918,-0.049272015719643084,0.3539671006150396,-0.928196406869841,-0.08140038966484371,0.39953804349689087,-1.0951000377527036,-0.10143964214282576,0.43642869550583435,-1.2379929526159679,-0.12583910735868614,0.12098719157998097,-0.7177941105902115,-0.0435670856647537,0.1497942555304238,-0.9722622145147246,-0.1258804103633646,0.13610198816900773,-0.9854756123862546,-0.17112291549089853,0.12906645655171187,-0.9751805317646656,-0.1799021407887328,-0.005886057897276661,-0.7119762873597869,-0.05207543890591567,0.013727202576122895,-1.0123056820208218,-0.14160324326454626,0.04963990225364117,-1.2241056205690901,-0.20202937845389676,0.07742683456660811,-1.4151515879376622,-0.2326502255896347,-0.12869946153701575,-0.6504101571102603,-0.0661184020765041,-0.24032962390435,-0.8506748149148474,-0.1568060205113464,-0.3186204916239915,-0.9647920958368867,-0.2016260169322525,-0.38420446366526034,-1.079716742423221,-0.22470423145159937
Right_click,0.0,0.0,0.0,0.2219523984182812,0.08643610572548624,-0.05654463972129653,0.5126940633382133,0.0014817505585461624,-0.08729103304893379,0.7130117711789644,-0.14338786174239018,-0.12020418499934127,0.8956799318284199,-0.23514044612917612,-0.14948351387605127,0.6709732843240754,-0.3577417034668542,0.022015534972918263,0.9039983155089772,-0.4782802281363052,-0.015204050701881197,1.0663414571162848,-0.5310124784922221,-0.0460799225702624,1.1901497294047108,-0.5830140699915572,-0.07938070621506194,0.6182791916914638,-0.5062461466361963,-0.011999187560340213,0.8676047099146736,-0.6299909047787334,-0.11838556175010635,0.9138631947882698,-0.5084240910109192,-0.17966002622197735,0.9046162244476632,-0.38042240802066984,-0.19221934851052355,0.5212276073424407,-0.6390217300802299,-0.062341582586489336,0.7762772764191669,-0.8603892075270697,-0.16598312883976943,0.9773591234414643,-0.9657773927922928,-0.24508011961755705,1.1404678813034783,-1.0462441535196685,-0.28849339231630733,0.3832236772689996,-0.7254031840987886,-0.11420247517422559,0.43373514812854747,-1.0529288942850386,-0.2043810303953994,0.4638846731169423,-1.2586561363961823,-0.25829752415751106,0.4925571249451316,-1.4442631802767267,-0.29444168902188494
Right_click,0.0,0.0,0.0,0.2141216485072117,0.07696084758451655,-0.05191289449282665,0.5216726712446202,-0.011307910274831794,-0.08133223834612002,0.7388457487859843,-0.13656874390754645,-0.11444810011475023,0.9325531704203327,-0.2287970881927273,-0.14357406251708682,0.6733796439672206,-0.39626969343300206,0.037878875597781136,0.9089688506339483,-0.5244908121414602,0.008402318239085967,1.0695498617226242,-0.5711249593043913,-0.020632770433423472,1.1922523526114148,-0.6287650550406114,-0.05549308393493118,0.6247880477473822,-0.5393237970625634,-0.0019656054894960024,0.8864984564555962,-0.6558964149147674,-0.11611686614757352,0.9309873121653424,-0.5074249264775106,-0.1847692854846444,0.9116471196389365,-0.3598923975453019,-0.19843636623140645,0.5320045079925586,-0.6695834097327746,-0.05795494915778329,0.7946409999125277,-0.8944666097170433,-0.16206590298463272,1.00553701071162,-0.9916051138447027,-0.2421381111742914,1.1765503441311893,-1.0680481324577609,-0.28527940598372653,0.39937060782961464,-0.7524143322009618,-0.11555632922538214,0.4517306658866001,-1.0897898799215204,-0.2025634549284491,0.4857346841869238,-1.3037539831931446,-0.2543993721054991,0.5187994905058602,-1.5007153198855896,-0.2895933429514615
Right_click,0.0,0.0,0.0,0.21669184395332716,0.09118050606427565,-0.050924567866979416,0.5243096329220541,0.009244464756925391,-0.07901900038461208,0.7403756491115783,-0.11971631549312008,-0.11129321336506633,0.9368081029228368,-0.2190978153482082,-0.13943001300171,0.6654659004585862,-0.394550769383641,0.042609843544314574,0.8999877200995449,-0.52972701820644,0.01459172340129936,1.0524985825689195,-0.5806810177834357,-0.012764359245383427,1.1710740874355958,-0.6397677204994935,-0.0472721248547407,0.6166569408309771,-0.5375353407496871,0.0007395644566004724,0.8838186342182928,-0.6546334232325972,-0.11884210946902023,0.9314528927094476,-0.49861833299130937,-0.19076094894662335,0.9168774252462835,-0.3425380098886479,-0.20494755147420177,0.5248712470879424,-0.6664234984782815,-0.05746031211122668,0.7893563546320226,-0.8918909459974113,-0.16593243960789883,1.0080367815937856,-0.9874517367765784,-0.2518411080245302,1.1882114736028624,-1.0637441163116532,-0.29780770816289837,0.39854169545720874,-0.7474332841172996,-0.11686015963606337,0.45556846672270324,-1.0842415044713896,-0.2061336874725863,0.49342187306165364,-1.2953865166810428,-0.2612697250217053,0.5304201173585344,-1.4911100727565927,-0.2990312702414167
Right_click,0.0,0.0,0.0,0.21183750869736892,0.05553545129744429,-0.024932132380546927,0.5059574210121167,-0.05087086808396165,-0.04329017073513631,0.7073676866233283,-0.15022095001940644,-0.0695041621032787,0.8759316879955278,-0.2430561816556133,-0.09005538770616753,0.6683994207505124,-0.4789962355717439,0.019438713693397384,0.8923780374975444,-0.7165905279917509,-0.01758524686192688,1.0599584661197516,-0.8179692287240549,-0.04614345595321737,1.185201470066192,-0.9061667882037799,-0.07475096900310627,0.6165819166614616,-0.5980676371126533,-0.0307824160234547,0.8571129441351607,-0.7008005972134417,-0.15513827850748912,0.9161373348225991,-0.5278603830718962,-0.21296732027761772,0.902686027664443,-0.3735270541753091,-0.2136246129510928,0.5184932245644591,-0.6940092489952144,-0.09304192965181489,0.7699263961302131,-0.9279341396429864,-0.2065260796342939,0.9688144097323244,-1.0118752669404085,-0.27983532768294805,1.1231635686624415,-1.072921944411294,-0.31186212385289475,0.3806231305389872,-0.7408210326482129,-0.15361597343931355,0.4126694504169542,-1.0899086257244652,-0.24564695692410923,0.43308913833498036,-1.3129171252500054,-0.2926901723693914,0.451340639327192,-1.5137733396876698,-0.3191111249363192
Right_click,0.0,0.0,0.0,0.2078698671235909,0.06421212839946047,-0.03734120684307775,0.5003682042395502,-0.05315990890124722,-0.05735966731589116,0.7047481817341863,-0.16660676782623013,-0.08525701821830356,0.8835977162652805,-0.2580921183880543,-0.1096801971241364,0.6298357463805431,-0.47061805917112565,0.03135111507877331,0.8552362722359917,-0.68816687476534,-0.0016250000145963648,1.0145032272015735,-0.7891070325774359,-0.032219322791181546,1.134048459812648,-0.8796354517214541,-0.06621018320389667,0.5829766962291835,-0.5848567213201772,-0.014092151148601666,0.8245668233217768,-0.6916093915518291,-0.13516505218624125,0.8937035617220087,-0.5379191676013031,-0.20539967312948676,0.8945535658668208,-0.38888664152199914,-0.22032044353780605,0.49240631828183856,-0.6851599174275779,-0.07366150835193476,0.7329195929896986,-0.911965386439579,-0.18355031997086543,0.9373834880909881,-0.9686338634048104,-0.2638862182753156,1.100720717681218,-1.0013779721170637,-0.30464823133149604,0.36717905159445624,-0.7404778623296029,-0.13365720844830442,0.4106413335900507,-1.084466418676363,-0.22797073462419987,0.4409106850118987,-1.3003171208946518,-0.28406205809834884,0.46737288411125055,-1.4933333009386291,-0.3195814709487072
Right_click,0.0,0.0,0.0,0.21218078536988794,0.05709921831386286,-0.036546056700661245,0.4986068487009183,-0.08950991304711364,-0.05764411976216181,0.6875200025565458,-0.21550563089093042,-0.08628968956161821,0.8625763151987267,-0.3008398397460005,-0.11043052035372594,0.6200585411422767,-0.4856747399716571,0.02236241512652339,0.8377934846225603,-0.7206542415167994,-0.017183649629324286,0.9872653572263632,-0.8243956041208114,-0.04809524584611243,1.0968327964446192,-0.9133632519434878,-0.08000755021106078,0.5702953592270329,-0.5714726248882025,-0.02352879333878231,0.8080993552890267,-0.6732065583062905,-0.14944220540713873,0.8782061279285942,-0.5259257515658661,-0.21680235229215616,0.8881382263437223,-0.3982445581403925,-0.22937254155323544,0.47662755553148034,-0.642557832606646,-0.08378709953080714,0.7185637697820122,-0.8647948872691418,-0.19977813859295207,0.8972954356120457,-0.9629889028235481,-0.2777276021411089,1.041767989595964,-1.05123614998574,-0.3154687378341905,0.34517093871731597,-0.6784971807568873,-0.1440369082695867,0.40757492553110874,-0.994072226594372,-0.24251816721461886,0.44696957721290925,-1.202931833937489,-0.29722387070676487,0.48376292760067,-1.4035539871828135,-0.33077774305175056
Right_click,0.0,0.0,0.0,0.20564059707486354,0.05063734699239245,-0.04807676809638991,0.5004060439141738,-0.08071119125191212,-0.07844287173028607,0.708428821411261,-0.21043113572614844,-0.11483750758095107,0.8928481287346297,-0.30437938564408046,-0.14636352390169183,0.6245952304756954,-0.5017489097074824,0.01058858905637655,0.8541372791425353,-0.7307328698115289,-0.030165493621719202,1.0185678815342318,-0.8280031948120778,-0.06277892237521131,1.140496865113901,-0.911738479728349,-0.09647787506940564,0.5744647303816484,-0.6059635941899778,-0.0322782071150809,0.8105389773163956,-0.7068414437625966,-0.16225782142175382,0.8800856124393684,-0.5438439370516065,-0.2316096546736319,0.8844099633390983,-0.3978363839528469,-0.24401890982023866,0.48212613709692337,-0.6915115529861008,-0.08994108176093656,0.7152534313512905,-0.9315177622053202,-0.20724817686176292,0.904297855865715,-1.023500727199283,-0.2855573280653864,1.0554886147183238,-1.096160014950172,-0.3235394459974558,0.35221737822868804,-0.7339577528240785,-0.14882669191381936,0.3911059027225101,-1.0885461719827187,-0.24947790503508668,0.40673349642995715,-1.3143681872055486,-0.3049553266084581,0.42111959372376456,-1.5225374490260037,-0.33840892763401226
Right_click,0.0,0.0,0.0,0.16318190583410977,0.047535364942766875,-0.020270640909107056,0.3743645787673329,-0.04097217540947179,-0.02944040224462785,0.5301566017573681,-0.13129136709251224,-0.0458915048347463,0.6626501411867547,-0.1790209659966225,-0.05862965952046076,0.46533321527996807,-0.35104871006816907,0.01035595642319361,0.6295056743510935,-0.5146852272829952,-0.04439104373657139,0.707183272554189,-0.4556401013263831,-0.08954502562711271,0.7408556880790161,-0.36258404921684134,-0.11733971565763468,0.4368463669329819,-0.43324204804332034,-0.022520342777470462,0.6206700274017519,-0.5476454516162298,-0.0725433468157126,0.7398169760100212,-0.5485426846269622,-0.11250242575898757,0.8232416613820841,-0.5507805715951564,-0.13752792050408857,0.36938323700975223,-0.4967277780009336,-0.06949805005244837,0.5542699887072743,-0.6684517817214082,-0.13760428022886054,0.6998603324848572,-0.736233639184085,-0.20042293043189083,0.8219391747976846,-0.7851598152080763,-0.24188603617524165,0.27198889343851773,-0.5335794757530998,-0.1164512751307491,0.29823086079606786,-0.7820658600398871,-0.18878487908555344,0.3036382383618627,-0.9393374182663282,-0.23285353250659097,0.3165895670682298,-1.07706168626786,-0.26249614286378287
Right_click,0.0,0.0,0.0,0.2139094493934894,0.05558577634785863,-0.031143925887356205,0.49051851823094317,-0.0982873947934251,-0.05251876264879277,0.6807112906647192,-0.2128177682139406,-0.08330631870246359,0.854639946842899,-0.26805348481166297,-0.1117935828061149,0.5860417814332699,-0.5407072393589168,0.008947925467283471,0.772784738229289,-0.851034434526878,-0.04469805760002894,0.9284128480884872,-0.96530239202277,-0.08842814975484219,1.0521231389035932,-1.0404868744110285,-0.1268497448143821,0.5402115361928549,-0.6076480466298271,-0.040018046483119,0.7729100173445806,-0.7052260419885136,-0.1867997567313473,0.8606827308360472,-0.5372427304915884,-0.26487355316001204,0.8798540443390936,-0.38454604881983495,-0.2792511360714461,0.4545850653226217,-0.6525778804510771,-0.10050290726192548,0.6656515036820513,-0.8835956623606168,-0.2247542859225916,0.8473180785491791,-0.9438585256793688,-0.30111933386270673,0.9876348120912962,-0.9886027608112976,-0.3329839221715977,0.34077156683960924,-0.6536419796031852,-0.16138233844876082,0.37637429319459864,-0.9624946962948726,-0.2605332343664521,0.3995053031791207,-1.1602256110506193,-0.3117844274358027,0.41691394468553095,-1.343396566405078,-0.3394714019132392
Right_click,0.0,0.0,0.0,0.1910982940429995,0.054991487853732986,-0.029855405123078018,0.42104772345881575,-0.054369172059871615,-0.0403290173696053,0.5677385225710685,-0.1710262974772988,-0.056066566401300165,0.6847801360904355,-0.2591885824509632,-0.0689992075650421,0.5192525029346932,-0.39084999269872955,-0.010286241914043988,0.7124205585298876,-0.5871261038900172,-0.04881274954101587,0.8535558789275138,-0.6892180448638567,-0.07787304321445176,0.9670173048401582,-0.7603672818537484,-0.10424057138300051,0.47117695627770834,-0.47972708201311365,-0.04237795179478638,0.6489417050261175,-0.5920971430728292,-0.10752235267592702,0.7571290816595758,-0.5650794768488901,-0.14256282228641246,0.8333585824019026,-0.5292088950039976,-0.15953500739881282,0.3841337827210303,-0.5405158400682601,-0.08624335992895958,0.5686427082220221,-0.7295382066559407,-0.17086046393562368,0.7160694519142765,-0.7610206473740551,-0.2215441876140148,0.8411285011813098,-0.768486014581307,-0.2516884346697719,0.26785409865911564,-0.5664610795702937,-0.1310085116488336,0.2952505275035223,-0.8342136610386909,-0.2218305029771539,0.29796704825124837,-1.0132146733634404,-0.27039710601261496,0.2994583159639268,-1.172067275965918,-0.3017549349296495
Right_click,0.0,0.0,0.0,0.12554796120445066,0.2849968931235726,-0.07161435632100718,0.36410085542192727,0.46595030091287765,-0.07094000766606352,0.6096766007418015,0.5154265217220833,-0.06497217721340769,0.7883098029103112,0.5417929061517164,-0.06257319754250677,0.39900634334696733,0.5152879090966029,0.009866811399323857,0.5095479319871713,0.7388474433636535,-0.010873409881330572,0.5891489195568912,0.8940528487627132,-0.036684673067144444,0.6423111046722372,1.0225625940258969,-0.06548936673214027,0.49710787317467486,0.32924034587944107,0.0036241350614265345,0.6629434525335306,0.4282103262382193,-0.013250231864363719,0.7547825205186185,0.5009779942546677,-0.045978883868010106,0.8087990120195779,0.5832420415310648,-0.07531851795428729,0.5374384895312698,0.09824240551646103,-0.019991098431856577,0.7827907573529206,0.17024176355167558,-0.0976421520086227,0.9784687863289653,0.22030242045117182,-0.18159605338333426,1.1338524079607855,0.27222133518083197,-0.2440518614335004,0.5144938567706371,-0.1527001943556845,-0.04377306018350878,0.6604982126668939,-0.3075392663874033,-0.1522901088835179,0.7520594896352027,-0.4606999941191735,-0.21653851056856302,0.8315286537692617,-0.5978495491934191,-0.26046074978109895
Right_click,0.0,0.0,0.0,0.06179564307889042,0.23186705181551961,-0.1080120452099896,0.21801210868102192,0.36365058105119247,-0.1502675774622739,0.4006211493400224,0.3279562402981411,-0.17591816091414184,0.5179029308956193,0.273790573316357,-0.20190526510436346,0.3815904530564003,0.4923367697899004,-0.10485861792329905,0.5093722742016572,0.7161827605123104,-0.16105232232027844,0.612480714131061,0.8687617406162633,-0.20261850142788232,0.6893877761127527,0.9938625885229263,-0.2373577454646846,0.49121750296632233,0.304733428885645,-0.09901705738230496,0.6900129853925584,0.3543251132340402,-0.14312749457796392,0.7955780184820411,0.3906391327720043,-0.17443809513802222,0.8739056275805281,0.444940428557116,-0.19574720717929336,0.5201425179703739,0.0900066975279491,-0.10643401889709755,0.7517348885395425,0.11060252386628269,-0.1946894835712059,0.9236079218267829,0.14046587950384215,-0.26875828240597865,1.065985509065296,0.17488952321600792,-0.3196983540806608,0.48256991580890884,-0.1353283131051693,-0.11679593602278616,0.5997252860526664,-0.2942934346691087,-0.23061011374029478,0.6727857571578452,-0.430534016074719,-0.2881936265659366,0.7353756846461265,-0.5521045647413672,-0.3212188122212665
Right_click,0.0,0.0,0.0,0.12910857968166017,0.3062274717416444,-0.05902323786462429,0.3543115340283454,0.4580194160998289,-0.0614478072576008,0.58167489243709,0.43940224676850287,-0.05681280751302838,0.7233250537599715,0.3934139110448481,-0.05635279886142864,0.4120506884867347,0.5204212036544971,-0.02632739942295339,0.5571641689196691,0.7574873575486818,-0.051481916473396463,0.6701724412225515,0.9198565605916336,-0.07393935803649855,0.7503473713793423,1.0488164698230735,-0.09917732844928538,0.5081438925182934,0.31646817330485,-0.034708526861004146,0.6864062008164876,0.379968015050909,-0.055349579699169184,0.7910222017994545,0.43667818269241926,-0.0842751827144151,0.8582153921316947,0.5014036776776959,-0.10982118520359647,0.5376485384029567,0.08404475173801705,-0.054902900721609554,0.7833896715991687,0.13242937416719097,-0.1298022156877554,0.98164405823486,0.18902599036247,-0.21302199092711832,1.1395554890381356,0.2416708406338817,-0.27570452931107187,0.5006717391028909,-0.16718314051475017,-0.07279943998032652,0.6471659817093279,-0.3481291260344406,-0.1833534563571729,0.7339198719467332,-0.5048898241403418,-0.24917568857119082,0.8039893087056763,-0.6412203343339826,-0.29248201156780923
Right_click,0.0,0.0,0.0,0.09447559793329327,0.27029465662492613,-0.07790153118539682,0.3007302151631894,0.4212800432828904,-0.09754025020418318,0.5115185396338722,0.3924651312243655,-0.10846130758933571,0.6495783588598171,0.31813934325012455,-0.12186268883569412,0.40480489535780156,0.49847501375554276,-0.05921178199062188,0.5418993928057307,0.7005395418273813,-0.10306827912181052,0.646892667277888,0.847216026109628,-0.1373297051843178,0.7280019206863075,0.9720508230072447,-0.16986732454977493,0.5110626615805,0.3117627489785806,-0.06602765750515753,0.6597689428953865,0.3960375056201036,-0.10817432701241696,0.7574157425374503,0.4530530340602344,-0.1397869769306764,0.834650032492206,0.5259485046420199,-0.16351603507174037,0.5515001846097498,0.08595124818279937,-0.08653814981040185,0.7953841160601228,0.13374635806969357,-0.17817468703150552,0.9845336188799263,0.16612053802992213,-0.2569378958154948,1.1388956372944619,0.20924517726001787,-0.31216152077435294,0.5273660004642242,-0.16115688080004867,-0.10679795815756674,0.6734834642835231,-0.3345905575774114,-0.22075419583309225,0.7577371365650777,-0.48902466170913655,-0.2810226456846079,0.8247620375145625,-0.6232117968716844,-0.3190530079378971
Right_click,0.0,0.0,0.0,0.132733235071335,0.2766386241875457,-0.10487625292597638,0.38810114324270234,0.458443701411919,-0.1389606458968274,0.6486389069843028,0.462926105645006,-0.15622250869713078,0.8180691049756333,0.40452118651380364,-0.16733747477032657,0.5161976688192621,0.5785460565142619,-0.08411173305527304,0.7254622861444252,0.8600499532921994,-0.13559778863835256,0.8608607481501077,1.0259948157968493,-0.1682049856221568,0.9785239221990102,1.1603252236013193,-0.20325805001097338,0.5987955385228234,0.36531758118615487,-0.0839361101315143,0.7987892540731455,0.432338171103333,-0.1763902913557792,0.8346258330054569,0.4360696901885962,-0.23116928855877908,0.8528962808094622,0.4557286336263247,-0.25471424513456226,0.6142381473222519,0.13997928933390832,-0.09654146397009351,0.8949544076176078,0.2236917817108065,-0.21811089113657373,1.0981636132377595,0.292521745561125,-0.3057452826937279,1.2895016342882257,0.3615777552923505,-0.35932863437493107,0.5626921348313121,-0.09310736697617886,-0.10968437687616807,0.733048164392772,-0.22764103986843567,-0.23051791205493755,0.8374576995535689,-0.34811065659688484,-0.2892237642046526,0.9443638082631811,-0.4434662738907936,-0.3245909769892064
Right_click,0.0,0.0,0.0,0.18301084835348488,0.23859778294306194,-0.1606725376942996,0.49380331002662514,0.37551198751097653,-0.20149739894048388,0.7923328459973221,0.3136435998419536,-0.22134912855982095,1.0127123101162323,0.23740368598050002,-0.2261899539595728,0.7458128405613889,0.6006459962430144,-0.0015000423102186256,0.9758546937161605,0.8636406893003269,-0.0424897694479748,1.1248028009548963,0.9990592278501678,-0.08832180392811488,1.2621806116827765,1.124677169245642,-0.13389736239907055,0.7934914642474709,0.32981752405492537,0.020268552243690296,1.054336782772172,0.39082078715073965,-0.0906649627245856,1.01508779524885,0.3267155196173698,-0.1664303157116995,0.9411972870187252,0.28799381459979984,-0.17665568108851618,0.78034210026772,0.06367038853979821,0.01687870523940405,1.0791856493199246,0.0858247263097252,-0.07526864120518018,1.2966590362190829,0.10176340547807697,-0.1530830222174087,1.50698743406465,0.12725194791530828,-0.19032792583078134,0.6848127546637012,-0.1827847377534787,0.00012879128381931498,0.8674010356663548,-0.32360927891564545,-0.073318404184313,0.9814873364615138,-0.42733076512246454,-0.10752764391892869,1.1064174144625898,-0.5120283803967959,-0.12232996177192443
Right_click,0.0,0.0,0.0,0.20775367472209308,0.15090066666342256,-0.07068786269516343,0.48606472115323257,0.1500280387751087,-0.10006144845020183,0.6797591982473027,-0.002041104966595501,-0.12773873001956396,0.8370917512095868,-0.09283407551236272,-0.15264846848230418,0.7302672936548269,-0.05749027507849946,-0.010517960577082567,0.9938400078045069,-0.02087818605308552,-0.05452761753291872,1.175967915004012,-0.014539518850046477,-0.09341465078828973,1.3309605067421257,-0.02196847937358052,-0.13437308738495693,0.7113061132013176,-0.26663298372221605,-0.0363923506061574,0.9738592001192713,-0.3190887336876204,-0.13831360371421547,0.9820102038378674,-0.29616643560033223,-0.1967572782518043,0.9430848702274083,-0.25698041235962005,-0.21107343558968295,0.6399780069332621,-0.4607867325650594,-0.07731202783621477,0.9177847912579671,-0.5991615747672271,-0.17538045388699192,1.1111202707423187,-0.6591641391750777,-0.2492437060896242,1.269341990464756,-0.7013017149286818,-0.2916550117378164,0.509875607718442,-0.6071760460508128,-0.12201518162686253,0.6037655109302635,-0.915695399724987,-0.21442920738284754,0.6511087833376791,-1.1201229107042017,-0.26716707233520615,0.6988693442038137,-1.2998009252272047,-0.30055176822299273
Right_click,0.0,0.0,0.0,0.23600471874923434,-0.03384906678549728,-0.12668653704012853,0.43564690741673723,-0.19417385560356232,-0.21825055446696262,0.5189334990071194,-0.3668938974986294,-0.3066043335103955,0.6052327201651939,-0.4786834303873808,-0.3847219360002515,0.5848723906701184,-0.7095913027862689,-0.14074898684386547,0.8664076397536036,-1.0396715357653812,-0.24968339961949165,1.0366917380839966,-1.2404178486094593,-0.31343385986071737,1.1761123432902756,-1.4143338223631843,-0.3651657217206394,0.41858344650507484,-0.8278231813660938,-0.17295778930936473,0.5815685301109175,-1.0965770987095125,-0.3872388572845112,0.5975783306712558,-0.8893653362543668,-0.46026286241277026,0.5868337918780651,-0.6685484049119853,-0.4568031643932123,0.22793932267855352,-0.8701738827116401,-0.22339248766117947,0.3091514254525953,-1.1977297084324154,-0.3668224779835282,0.40420308030223717,-1.369353530123537,-0.41776996555962675,0.49109327541385295,-1.5234305325767976,-0.4340301092530624,0.01752067532839393,-0.8380478819594103,-0.2873466081971585,-0.06844171499607787,-1.160162126523607,-0.37881599645167996,-0.13652805522276804,-1.3485137942885776,-0.409824611073259,-0.18386069131658303,-1.553116029780144,-0.4258651535271425
Right_click,0.0,0.0,0.0,0.19092992475165116,-0.06507917996777125,-0.13179181654234148,0.3514717009237832,-0.24256215228498218,-0.22708748674414667,0.4241906570085171,-0.42809720609689667,-0.3150623148624434,0.4495379730537198,-0.6207573937321804,-0.39119658065660756,0.5043464900071074,-0.8073004365880984,-0.11271606569315461,0.728747980528341,-1.146565650467861,-0.20221301679189746,0.8812394498343681,-1.357575497812644,-0.25530798194762255,0.9982398260256087,-1.5312329624141447,-0.2989549723301306,0.35298605066125316,-0.9124572372837316,-0.13827643884161908,0.5237919828762406,-1.1989390812125396,-0.336443225075493,0.5155979310936493,-0.9939925482462985,-0.40224368065430677,0.48531064057281714,-0.7832666414772911,-0.3885446570160074,0.1735784936288631,-0.9489092917846588,-0.18385747862516538,0.24431045722603392,-1.2984312674214493,-0.3171755647805109,0.27988702828498624,-1.5445681132468734,-0.37736926615920124,0.2996800525880115,-1.7585685055517264,-0.3979207963024104,-0.029008670615542596,-0.9049683045976498,-0.2418592548845837,-0.13824741285938347,-1.2261553769434987,-0.331436147455979,-0.21883122712166886,-1.42686705453062,-0.37050526153982966,-0.2857577954605802,-1.6429452411529977,-0.39011050795426583
